AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,CADUSD,CHFUSD,CNYUSD,CZKUSD,DKKUSD,HKDUSD,HUFUSD,IDRUSD,ILSUSD,INRUSD,KRWUSD,MXNUSD,MYRUSD,NOKUSD,PHPUSD,RUBUSD,SEKUSD,SGDUSD,THBUSD,TRYUSD,ZARUSD
0.0,-0.05366421503115064,0.11476712296361019,0.018093870584574966,0.4337571631145726,0.20405393109612543,-0.0496474316982863,0.012342219898628446,0.019823671688821102,0.027227451763261544,0.05254672956195911,0.07701762371224753,0.062405425229120924,-0.009328334755579685,-0.003667181304971086,0.052604119525997174,0.003508811041355256,0.028831346535528306,0.05832963069993523,-0.0062177600177815255,0.08661417924769879,0.0862170798401445,0.1994735618057499,0.025483493915134988,0.04459846862726841,0.1593028766569105
-0.05366421503115064,0.0,0.0953785035800788,0.012066533151822342,0.1040252044689363,-0.07824408386248803,0.1978761105803318,-0.007069320699006096,0.33757974238065397,1.3366219106632118,0.07862780639031336,0.10468909878762057,0.011363892794414951,0.030430385329322275,-0.05822863648374993,0.08266959159440772,-0.023492979345101566,0.027454610536057036,-0.0256515359128266,-0.04704287457018673,0.07105555918802658,0.12429692301275859,-0.051296503559135134,0.08461968621123407,0.04361326255191914,0.019820619284125603
0.11476712296361019,0.0953785035800788,0.0,0.0668053283785578,0.029221230716298258,0.09366074339049017,0.07498200803622569,-0.007795601234815791,0.09085813862382237,0.057091755219195316,0.022912686746808363,0.06348899856138845,-0.006181557071623543,0.022670233889066648,0.017759905527005966,0.014310613482547677,0.04665370155406352,0.016134164090421257,0.10990614904708193,0.0007165836442510867,0.015829842177432024,0.030862990435189454,0.09303641419976204,0.026820634727173193,-0.019736588628500053,0.012067904759342937
0.018093870584574966,0.012066533151822342,0.0668053283785578,0.0,0.06849811383285576,-0.0630939861485923,0.29257339304171687,0.012175671268886096,0.019468783068804108,0.0642508203382247,0.016395742614845252,-0.044301678301737375,-0.005912453957652323,-0.03764917157644491,-0.003338890733243597,-0.00966809683212788,-0.0435787966896559,0.0018461147744718717,-0.044337825142526044,-0.029343785865349914,-0.0498069976569118,-0.031995312438127796,0.11460722656237902,0.0516812674008399,-0.0740720289616927,-0.01874208164311549
0.4337571631145726,0.1040252044689363,0.029221230716298258,0.06849811383285576,0.0,0.10468013878995419,0.003857051134708834,0.021212944742368237,0.011786420221584916,-0.06909193294484314,0.024278345057730997,-0.022575841009696396,-0.01673731510410734,0.022729984678857593,0.03437068792677102,0.06261718538779468,0.065197584326689,-0.010122064469672164,0.11340673623683495,0.02339617754807485,-0.026947934517621674,0.056289444898154045,0.15905268573010434,0.016248137159893365,0.028827424257175473,0.08699979431373464
0.20405393109612543,-0.07824408386248803,0.09366074339049017,-0.0630939861485923,0.10468013878995419,0.0,-0.006290446025384682,0.002250348673043951,0.047175335752538725,0.033173371502782247,0.015261752531730186,0.03880342867512767,0.020021956840146946,0.04431111194928774,-0.008770567401832002,0.017929974615508142,0.0644761841611675,-0.032167466489570466,0.15801049048755172,0.019513475270917544,0.07986082297095981,0.02105439451629105,0.07063362028372744,0.03660028492985625,0.027699168832447083,0.08557530141093071
-0.0496474316982863,0.1978761105803318,0.07498200803622569,0.29257339304171687,0.003857051134708834,-0.006290446025384682,0.0,0.004400098677942382,0.06284951499844751,0.2321841022608643,0.010155772004363966,0.06517877667602517,0.027896296583759386,0.038898832986793405,-0.022918681386725148,-0.006815568987852782,-0.03105322816539188,0.02169170009622237,0.11807575694000313,-0.02837575248888085,0.0031730095789266805,0.1044537609945524,0.08540358685107133,0.02512493771829637,0.009716803886504775,-0.04128614788708283
0.012342219898628446,-0.007069320699006096,-0.007795601234815791,0.012175671268886096,0.021212944742368237,0.002250348673043951,0.004400098677942382,0.0,-0.0003704400422239897,0.014535504523064005,0.045148562440802315,-0.014491258121671988,0.06295223477224214,0.03708821206300395,0.03325172654599632,0.055182517168276185,0.01792684832579809,0.01758229550593994,0.05540786019457978,0.06092411064362486,0.01778975093945108,0.006939727651657357,0.08081178778293836,0.04763516190931124,-0.01084895814933755,-0.01879270488621372
0.019823671688821102,0.33757974238065397,0.09085813862382237,0.019468783068804108,0.011786420221584916,0.047175335752538725,0.06284951499844751,-0.0003704400422239897,0.0,0.24688171517118948,-0.03373618613898674,0.2924387382878995,-0.03377095084615503,0.07094231284012048,0.019416253805420933,-0.0006145032675715883,0.05603292868144137,-0.0018036172532420725,0.029207361994731968,0.008749673667576542,0.019164706124639865,0.09903093561495802,0.0748577289777341,0.0006204949759686531,0.004731439928153673,0.021445651177409427
0.027227451763261544,1.3366219106632118,0.057091755219195316,0.0642508203382247,-0.06909193294484314,0.033173371502782247,0.2321841022608643,0.014535504523064005,0.24688171517118948,0.0,-0.08369655229136141,0.19667525964118954,0.04872430239920374,-0.00260551882007365,0.0035772360480644124,-0.09355539422889946,-0.006528926179239827,0.015497227461748007,0.1358181686954048,0.0554016461680889,0.023054150491101797,0.19925654884536076,0.10391910616499705,-0.04794298494176994,-0.049320646699136515,-0.03724333911920185
