Date,Open,High,Low,Close,Adj Close,Volume
2012-01-04,5.957350,5.957350,5.957350,5.957350,5.957350,0
2012-01-05,6.032450,6.032450,6.032450,6.032450,6.032450,4
2012-01-06,6.031350,6.031350,6.031350,6.031350,6.031350,0
2012-01-09,6.024800,6.024800,6.024800,6.024800,6.024800,0
2012-01-10,6.011800,6.011800,6.011800,6.011800,6.011800,0
2012-01-11,6.072000,6.072000,6.072000,6.072000,6.072000,0
2012-01-12,6.018650,6.018650,6.018650,6.018650,6.018650,0
2012-01-13,6.071300,6.071300,6.071300,6.071300,6.071300,0
2012-01-17,6.062450,6.062450,6.062450,6.062450,6.062450,0
2012-01-18,5.992350,5.992350,5.992350,5.992350,5.992350,0
2012-01-19,5.929800,5.929800,5.929800,5.929800,5.929800,0
2012-01-20,5.948500,5.948500,5.948500,5.948500,5.948500,0
2012-01-23,5.875850,5.875850,5.875850,5.875850,5.875850,0
2012-01-24,5.903200,5.903200,5.903200,5.903200,5.903200,0
2012-01-25,5.877150,5.877150,5.877150,5.877150,5.877150,0
2012-01-26,5.843850,5.843850,5.843850,5.843850,5.843850,0
2012-01-27,5.817350,5.817350,5.817350,5.817350,5.817350,0
2012-01-30,5.830900,5.830900,5.830900,5.830900,5.830900,359
2012-01-31,5.872350,5.872350,5.872350,5.872350,5.872350,359
2012-02-01,5.823450,5.823450,5.823450,5.823450,5.823450,359
2012-02-02,5.840100,5.840100,5.840100,5.840100,5.840100,0
2012-02-03,5.810250,5.810250,5.810250,5.810250,5.810250,0
2012-02-06,5.831600,5.831600,5.831600,5.831600,5.831600,0
2012-02-07,5.780700,5.780700,5.780700,5.780700,5.780700,0
2012-02-08,5.768350,5.768350,5.768350,5.768350,5.768350,0
2012-02-09,5.753100,5.753100,5.753100,5.753100,5.753100,0
2012-02-10,5.763350,5.763350,5.763350,5.763350,5.763350,0
2012-02-13,5.721150,5.721150,5.721150,5.721150,5.721150,83
2012-02-14,5.759350,5.759350,5.759350,5.759350,5.759350,0
2012-02-15,5.788400,5.788400,5.788400,5.788400,5.788400,0
2012-02-16,5.732300,5.732300,5.732300,5.732300,5.732300,0
2012-02-17,5.711350,5.711350,5.711350,5.711350,5.711350,0
2012-02-21,5.692800,5.692800,5.692800,5.692800,5.692800,0
2012-02-22,5.658350,5.658350,5.658350,5.658350,5.658350,29
2012-02-23,5.637000,5.637000,5.637000,5.637000,5.637000,29
2012-02-24,5.577850,5.577850,5.577850,5.577850,5.577850,0
2012-02-27,5.603500,5.603500,5.603500,5.603500,5.603500,0
2012-02-28,5.562350,5.562350,5.562350,5.562350,5.562350,0
2012-02-29,5.586900,5.586900,5.586900,5.586900,5.586900,57
2012-03-01,5.582250,5.582250,5.582250,5.582250,5.582250,57
2012-03-02,5.608850,5.608850,5.608850,5.608850,5.608850,57
2012-03-05,5.620500,5.620500,5.620500,5.620500,5.620500,0
2012-03-06,5.710050,5.710050,5.710050,5.710050,5.710050,0
2012-03-07,5.654200,5.654200,5.654200,5.654200,5.654200,71
2012-03-08,5.580350,5.580350,5.580350,5.580350,5.580350,71
2012-03-09,5.711000,5.711000,5.711000,5.711000,5.711000,5
2012-03-12,5.680850,5.680850,5.680850,5.680850,5.680850,210
2012-03-13,5.680000,5.680000,5.680000,5.710350,5.710350,0
2012-03-14,5.833950,5.833950,5.833950,5.833950,5.833950,0
2012-03-15,5.774350,5.774350,5.774350,5.774350,5.774350,155
2012-03-16,5.726400,5.726400,5.726400,5.726400,5.726400,155
2012-03-19,5.736600,5.736600,5.736600,5.736600,5.736600,384
2012-03-20,5.779350,5.779350,5.779350,5.779350,5.779350,0
2012-03-21,5.777350,5.777350,5.777350,5.777350,5.777350,0
2012-03-22,5.816000,5.816000,5.816000,5.816000,5.816000,0
2012-03-23,5.773350,5.773350,5.773350,5.773350,5.773350,0
2012-03-26,5.699300,5.699300,5.699300,5.699300,5.699300,0
2012-03-27,5.713300,5.713300,5.713300,5.713300,5.713300,0
2012-03-28,5.760350,5.760350,5.760350,5.760350,5.760350,0
2012-03-29,5.768000,5.768000,5.768000,5.768000,5.768000,23
2012-03-30,5.720800,5.720800,5.720800,5.720800,5.720800,0
2012-04-02,5.696400,5.696400,5.696400,5.696400,5.696400,0
2012-04-03,5.747800,5.747800,5.747800,5.747800,5.747800,48
2012-04-04,5.775000,5.775000,5.775000,5.775000,5.775000,48
2012-04-05,5.808550,5.808550,5.808550,5.808550,5.808550,48
2012-04-09,5.791400,5.791400,5.791400,5.791400,5.791400,0
2012-04-10,5.828500,5.828500,5.828500,5.828500,5.828500,25
2012-04-11,5.821400,5.821400,5.821400,5.821400,5.821400,0
2012-04-12,5.776000,5.776000,5.776000,5.776000,5.776000,33
2012-04-13,5.803150,5.803150,5.803150,5.803150,5.803150,0
2012-04-16,5.766550,5.766550,5.766550,5.766550,5.766550,0
2012-04-17,5.752100,5.752100,5.752100,5.752100,5.752100,24
2012-04-18,5.769350,5.769350,5.769350,5.769350,5.769350,24
2012-04-19,5.766000,5.766000,5.766000,5.766000,5.766000,24
2012-04-20,5.733950,5.733950,5.733950,5.733950,5.733950,24
2012-04-23,5.750750,5.750750,5.750750,5.750750,5.750750,24
2012-04-24,5.749450,5.749450,5.749450,5.749450,5.749450,24
2012-04-25,5.727700,5.727700,5.727700,5.727700,5.727700,24
2012-04-26,5.743500,5.743500,5.743500,5.743500,5.743500,24
2012-04-27,5.735900,5.735900,5.735900,5.735900,5.735900,0
2012-04-30,5.732300,5.732300,5.732300,5.732300,5.732300,91
2012-05-01,5.729650,5.729650,5.729650,5.729650,5.729650,0
2012-05-02,5.753750,5.753750,5.753750,5.753750,5.753750,579
2012-05-03,5.759350,5.759350,5.759350,5.759350,5.759350,579
2012-05-04,5.809250,5.809250,5.809250,5.809250,5.809250,0
2012-05-07,5.813300,5.813300,5.813300,5.813300,5.813300,0
2012-05-08,5.835000,5.835000,5.835000,5.835000,5.835000,0
2012-05-09,5.835350,5.835350,5.835350,5.835350,5.835350,0
2012-05-10,5.866500,5.866500,5.866500,5.866500,5.866500,238
2012-05-11,5.873350,5.873350,5.873350,5.873350,5.873350,0
2012-05-14,5.931200,5.931200,5.931200,5.931200,5.931200,0
2012-05-15,6.016100,6.016100,6.016100,6.016100,6.016100,0
2012-05-16,5.979050,5.979050,5.979050,5.979050,5.979050,48
2012-05-17,5.994150,5.994150,5.994150,5.994150,5.994150,48
2012-05-18,5.992700,5.992700,5.992700,5.992700,5.992700,0
2012-05-21,5.952400,5.952400,5.952400,5.952400,5.952400,0
2012-05-22,5.968700,5.968700,5.968700,5.968700,5.968700,0
2012-05-23,6.003100,6.003100,6.003100,6.003100,6.003100,542
2012-05-24,6.047050,6.047050,6.047050,6.047050,6.047050,542
2012-05-25,6.020450,6.020450,6.020450,6.020450,6.020450,37
2012-05-29,6.027750,6.027750,6.027750,6.027750,6.027750,0
2012-05-30,6.096450,6.096450,6.096450,6.096450,6.096450,0
2012-05-31,6.115100,6.115100,6.115100,6.115100,6.115100,0
2012-06-01,6.139500,6.139500,6.139500,6.139500,6.139500,0
2012-06-04,6.089750,6.089750,6.089750,6.089750,6.089750,0
2012-06-05,6.116950,6.116950,6.116950,6.116950,6.116950,0
2012-06-06,6.116950,6.116950,6.116950,6.086800,6.086800,20
2012-06-07,6.020850,6.020850,6.020850,6.020850,6.020850,20
2012-06-08,6.056550,6.056550,6.056550,6.056550,6.056550,20
2012-06-11,6.035350,6.035350,6.035350,6.035350,6.035350,0
2012-06-12,6.016100,6.016100,6.016100,6.016100,6.016100,0
2012-06-13,5.968700,5.968700,5.968700,5.968700,5.968700,496
2012-06-14,5.953450,5.953450,5.953450,5.953450,5.953450,496
2012-06-15,5.954150,5.954150,5.954150,5.954150,5.954150,496
2012-06-18,5.987700,5.987700,5.987700,5.987700,5.987700,540
2012-06-19,5.948500,5.948500,5.948500,5.948500,5.948500,540
2012-06-20,5.940700,5.940700,5.940700,5.940700,5.940700,0
2012-06-21,5.986600,5.986600,5.986600,5.986600,5.986600,0
2012-06-22,5.976550,5.976550,5.976550,5.976550,5.976550,0
2012-06-25,6.026250,6.026250,6.026250,6.026250,6.026250,0
2012-06-26,6.032450,6.032450,6.032450,6.032450,6.032450,0
2012-06-27,6.063550,6.063550,6.063550,6.063550,6.063550,0
2012-06-28,6.077900,6.077900,6.077900,6.077900,6.077900,0
2012-06-29,5.971600,5.971600,5.971600,5.971600,5.971600,0
2012-07-02,5.991250,5.991250,5.991250,5.991250,5.991250,0
2012-07-03,5.982300,5.982300,5.982300,5.982300,5.982300,0
2012-07-05,6.065400,6.065400,6.065400,6.065400,6.065400,0
2012-07-06,6.141750,6.141750,6.141750,6.141750,6.141750,0
2012-07-09,6.097950,6.097950,6.097950,6.097950,6.097950,0
2012-07-10,6.118100,6.118100,6.118100,6.118100,6.118100,0
2012-07-11,6.134600,6.134600,6.134600,6.134600,6.134600,0
2012-07-12,6.116600,6.116600,6.116600,6.116600,6.116600,0
2012-07-13,6.119600,6.119600,6.119600,6.119600,6.119600,0
2012-07-16,6.099800,6.099800,6.099800,6.099800,6.099800,0
2012-07-17,6.091250,6.091250,6.091250,6.091250,6.091250,0
2012-07-18,6.114700,6.114700,6.114700,6.114700,6.114700,0
2012-07-19,6.067200,6.067200,6.067200,6.067200,6.067200,0
2012-07-20,6.084950,6.084950,6.084950,6.084950,6.084950,0
2012-07-23,6.093450,6.093450,6.093450,6.093450,6.093450,0
2012-07-24,6.126700,6.126700,6.126700,6.126700,6.126700,0
2012-07-25,6.082750,6.082750,6.082750,6.082750,6.082750,0
2012-07-26,6.029900,6.029900,6.029900,6.029900,6.029900,0
2012-07-27,6.057650,6.057650,6.057650,6.057650,6.057650,0
2012-07-30,6.054350,6.054350,6.054350,6.054350,6.054350,0
2012-07-31,6.036450,6.036450,6.036450,6.036450,6.036450,0
2012-08-01,6.048500,6.048500,6.048500,6.048500,6.048500,0
2012-08-02,6.063200,6.063200,6.063200,6.063200,6.063200,0
2012-08-03,5.985850,5.985850,5.985850,5.985850,5.985850,0
2012-08-06,5.973000,5.973000,5.973000,5.973000,5.973000,0
2012-08-07,5.925550,5.925550,5.925550,5.925550,5.925550,0
2012-08-08,5.887550,5.887550,5.887550,5.887550,5.887550,0
2012-08-09,5.927700,5.927700,5.927700,5.927700,5.927700,0
2012-08-10,5.921350,5.921350,5.921350,5.921350,5.921350,0
2012-08-13,5.946700,5.946700,5.946700,5.946700,5.946700,0
2012-08-14,5.937200,5.937200,5.937200,5.937200,5.937200,0
2012-08-15,5.955200,5.955200,5.955200,5.955200,5.955200,0
2012-08-16,5.946700,5.946700,5.946700,5.946700,5.946700,0
2012-08-17,5.922050,5.922050,5.922050,5.922050,5.922050,0
2012-08-20,5.923100,5.923100,5.923100,5.923100,5.923100,0
2012-08-21,5.886150,5.886150,5.886150,5.886150,5.886150,0
2012-08-22,5.855500,5.855500,5.855500,5.855500,5.855500,0
2012-08-23,5.833650,5.833650,5.833650,5.833650,5.833650,45
2012-08-24,5.830900,5.830900,5.830900,5.830900,5.830900,0
2012-08-27,5.843150,5.843150,5.843150,5.843150,5.843150,0
2012-08-28,5.834300,5.834300,5.834300,5.834300,5.834300,0
2012-08-29,5.829200,5.829200,5.829200,5.829200,5.829200,0
2012-08-30,5.824100,5.824100,5.824100,5.824100,5.824100,76
2012-08-31,5.799450,5.799450,5.799450,5.799450,5.799450,0
2012-09-04,5.801800,5.801800,5.801800,5.801800,5.801800,0
2012-09-05,5.842150,5.842150,5.842150,5.842150,5.842150,0
2012-09-06,5.844900,5.844900,5.844900,5.844900,5.844900,362
2012-09-07,5.745800,5.745800,5.745800,5.745800,5.745800,0
2012-09-10,5.786700,5.786700,5.786700,5.786700,5.786700,0
2012-09-11,5.763700,5.763700,5.763700,5.763700,5.763700,0
2012-09-12,5.749100,5.749100,5.749100,5.749100,5.749100,0
2012-09-13,5.722150,5.722150,5.722150,5.722150,5.722150,279
2012-09-14,5.690200,5.690200,5.690200,5.690200,5.690200,279
2012-09-17,5.692200,5.692200,5.692200,5.692200,5.692200,0
2012-09-18,5.739200,5.739200,5.739200,5.739200,5.739200,0
2012-09-19,5.714600,5.714600,5.714600,5.714600,5.714600,0
2012-09-20,5.749450,5.749450,5.749450,5.749450,5.749450,346
2012-09-21,5.757400,5.757400,5.757400,5.757400,5.757400,0
2012-09-24,5.768350,5.768350,5.768350,5.768350,5.768350,0
2012-09-25,5.735600,5.735600,5.735600,5.735600,5.735600,0
2012-09-26,5.766700,5.766700,5.766700,5.766700,5.766700,0
2012-09-27,5.730000,5.730000,5.730000,5.730000,5.730000,71
2012-09-28,5.742850,5.742850,5.742850,5.742850,5.742850,0
2012-10-01,5.750450,5.750450,5.750450,5.750450,5.750450,0
2012-10-02,5.723450,5.723450,5.723450,5.723450,5.723450,0
2012-10-03,5.778350,5.778350,5.778350,5.778350,5.778350,0
2012-10-04,5.707750,5.707750,5.707750,5.707750,5.707750,44
2012-10-05,5.697700,5.697700,5.697700,5.697700,5.697700,0
2012-10-08,5.724750,5.724750,5.724750,5.724750,5.724750,0
2012-10-09,5.751400,5.751400,5.751400,5.751400,5.751400,0
2012-10-10,5.743150,5.743150,5.743150,5.743150,5.743150,0
2012-10-11,5.723100,5.723100,5.723100,5.723100,5.723100,121
2012-10-12,5.717900,5.717900,5.717900,5.717900,5.717900,0
2012-10-15,5.723450,5.723450,5.723450,5.723450,5.723450,0
2012-10-16,5.682150,5.682150,5.682150,5.682150,5.682150,0
2012-10-17,5.642700,5.642700,5.642700,5.642700,5.642700,0
2012-10-18,5.645250,5.645250,5.645250,5.645250,5.645250,302
2012-10-19,5.669600,5.669600,5.669600,5.669600,5.669600,0
2012-10-22,5.696400,5.696400,5.696400,5.696400,5.696400,0
2012-10-23,5.746150,5.746150,5.746150,5.746150,5.746150,0
2012-10-24,5.760350,5.760350,5.760350,5.760350,5.760350,0
2012-10-25,5.777000,5.777000,5.777000,5.777000,5.777000,84
2012-10-26,5.780700,5.780700,5.780700,5.780700,5.780700,0
2012-10-31,5.712350,5.712350,5.712350,5.712350,5.712350,0
2012-11-01,5.692500,5.692500,5.692500,5.692500,5.692500,149
2012-11-02,5.749450,5.749450,5.749450,5.749450,5.749450,0
2012-11-05,5.746150,5.746150,5.746150,5.746150,5.746150,0
2012-11-06,5.724450,5.724450,5.724450,5.724450,5.724450,0
2012-11-07,5.747800,5.747800,5.747800,5.747800,5.747800,0
2012-11-08,5.734950,5.734950,5.734950,5.734950,5.734950,57
2012-11-09,5.746150,5.746150,5.746150,5.746150,5.746150,0
2012-11-12,5.752100,5.752100,5.752100,5.752100,5.752100,0
2012-11-13,5.772350,5.772350,5.772350,5.772350,5.772350,0
2012-11-14,5.758400,5.758400,5.758400,5.758400,5.758400,0
2012-11-15,5.769350,5.769350,5.769350,5.769350,5.769350,161
2012-11-16,5.796450,5.796450,5.796450,5.796450,5.796450,0
2012-11-19,5.744800,5.744800,5.744800,5.744800,5.744800,0
2012-11-20,5.743850,5.743850,5.743850,5.743850,5.743850,0
2012-11-21,5.723100,5.723100,5.723100,5.723100,5.723100,0
2012-11-23,5.660250,5.660250,5.660250,5.660250,5.660250,0
2012-11-26,5.656750,5.656750,5.656750,5.656750,5.656750,0
2012-11-27,5.698350,5.698350,5.698350,5.698350,5.698350,0
2012-11-28,5.682150,5.682150,5.682150,5.682150,5.682150,0
2012-11-29,5.692150,5.692150,5.692150,5.692150,5.692150,33
2012-11-30,5.673750,5.673750,5.673750,5.673750,5.673750,0
2012-12-03,5.641450,5.641450,5.641450,5.641450,5.641450,0
2012-12-04,5.620200,5.620200,5.620200,5.620200,5.620200,0
2012-12-05,5.627150,5.627150,5.627150,5.627150,5.627150,0
2012-12-06,5.660250,5.660250,5.660250,5.660250,5.660250,56
2012-12-07,5.677000,5.677000,5.677000,5.677000,5.677000,0
2012-12-10,5.674400,5.674400,5.674400,5.674400,5.674400,0
2012-12-11,5.651000,5.651000,5.651000,5.651000,5.651000,0
2012-12-12,5.620800,5.620800,5.620800,5.620800,5.620800,494
2012-12-13,5.619850,5.619850,5.619850,5.619850,5.619850,494
2012-12-14,5.617650,5.617650,5.617650,5.617650,5.617650,494
2012-12-17,5.592800,5.592800,5.592800,5.592800,5.592800,0
2012-12-18,5.619250,5.619250,5.619250,5.619250,5.619250,0
2012-12-19,5.579400,5.579400,5.579400,5.579400,5.579400,0
2012-12-20,5.576300,5.576300,5.576300,5.576300,5.576300,596
2012-12-21,5.599400,5.599400,5.599400,5.599400,5.599400,90
2012-12-24,5.617650,5.617650,5.617650,5.617650,5.617650,0
2012-12-26,5.608850,5.608850,5.608850,5.608850,5.608850,0
2012-12-27,5.590050,5.590050,5.590050,5.590050,5.590050,190
2012-12-28,5.601600,5.601600,5.601600,5.601600,5.601600,0
2012-12-31,5.572250,5.572250,5.572250,5.572250,5.572250,0
2013-01-02,5.562650,5.562650,5.562650,5.562650,5.562650,0
2013-01-03,5.595950,5.595950,5.595950,5.595950,5.595950,192
2013-01-04,5.629350,5.629350,5.629350,5.629350,5.629350,0
2013-01-07,5.603800,5.603800,5.603800,5.603800,5.603800,0
2013-01-08,5.611650,5.611650,5.611650,5.611650,5.611650,0
2013-01-09,5.612950,5.612950,5.612950,5.612950,5.612950,0
2013-01-10,5.542600,5.542600,5.542600,5.542600,5.542600,39
2013-01-11,5.544150,5.544150,5.544150,5.544150,5.544150,0
2013-01-14,5.519050,5.519050,5.519050,5.519050,5.519050,0
2013-01-15,5.583800,5.583800,5.583800,5.583800,5.583800,0
2013-01-16,5.586600,5.586600,5.586600,5.586600,5.586600,0
2013-01-17,5.565750,5.565750,5.565750,5.565750,5.565750,108
2013-01-18,5.619250,5.619250,5.619250,5.619250,5.619250,0
2013-01-22,5.587550,5.587550,5.587550,5.587550,5.587550,0
2013-01-23,5.571350,5.571350,5.571350,5.571350,5.571350,0
2013-01-24,5.541700,5.541700,5.541700,5.541700,5.541700,310
2013-01-25,5.536800,5.536800,5.536800,5.536800,5.536800,0
2013-01-28,5.542600,5.542600,5.542600,5.542600,5.542600,0
2013-01-29,5.505700,5.505700,5.505700,5.505700,5.505700,0
2013-01-30,5.487250,5.487250,5.487250,5.487250,5.487250,0
2013-01-31,5.476450,5.476450,5.476450,5.476450,5.476450,108
2013-02-01,5.459100,5.459100,5.459100,5.459100,5.459100,249
2013-02-04,5.480000,5.480000,5.480000,5.487550,5.487550,0
2013-02-05,5.483350,5.483350,5.483350,5.483350,5.483350,0
2013-02-06,5.509650,5.509650,5.509650,5.509650,5.509650,0
2013-02-07,5.528200,5.528200,5.528200,5.528200,5.528200,73
2013-02-08,5.550300,5.550300,5.550300,5.550300,5.550300,0
2013-02-11,5.517850,5.517850,5.517850,5.517850,5.517850,0
2013-02-12,5.498450,5.498450,5.498450,5.498450,5.498450,0
2013-02-13,5.488150,5.488150,5.488150,5.488150,5.488150,0
2013-02-14,5.549700,5.549700,5.549700,5.549700,5.549700,344
2013-02-15,5.551850,5.551850,5.551850,5.551850,5.551850,0
2013-02-19,5.539850,5.539850,5.539850,5.539850,5.539850,0
2013-02-20,5.595650,5.595650,5.595650,5.595650,5.595650,0
2013-02-21,5.686650,5.686650,5.686650,5.686650,5.686650,137
2013-02-22,5.680200,5.680200,5.680200,5.680200,5.680200,0
2013-02-25,5.688950,5.688950,5.688950,5.688950,5.688950,0
2013-02-26,5.706150,5.706150,5.706150,5.706150,5.706150,0
2013-02-27,5.701900,5.701900,5.701900,5.701900,5.701900,0
2013-02-28,5.739200,5.739200,5.739200,5.739200,5.739200,665
2013-03-01,5.759350,5.759350,5.759350,5.759350,5.759350,0
2013-03-04,5.723100,5.723100,5.723100,5.723100,5.723100,0
2013-03-05,5.703550,5.703550,5.703550,5.703550,5.703550,0
2013-03-06,5.711350,5.711350,5.711350,5.711350,5.711350,0
2013-03-07,5.670550,5.670550,5.670550,5.670550,5.670550,29
2013-03-08,5.725400,5.725400,5.725400,5.725400,5.725400,0
2013-03-11,5.721150,5.721150,5.721150,5.721150,5.721150,0
2013-03-12,5.709400,5.709400,5.709400,5.709400,5.709400,0
2013-03-13,5.744800,5.744800,5.744800,5.744800,5.744800,0
2013-03-14,5.801450,5.801450,5.801450,5.801450,5.801450,10
2013-03-15,5.769000,5.769000,5.769000,5.769000,5.769000,11
2013-03-18,5.793400,5.793400,5.793400,5.793400,5.793400,0
2013-03-19,5.854800,5.854800,5.854800,5.854800,5.854800,0
2013-03-20,5.865450,5.865450,5.865450,5.865450,5.865450,0
2013-03-21,5.858250,5.858250,5.858250,5.858250,5.858250,35
2013-03-22,5.825800,5.825800,5.825800,5.825800,5.825800,0
2013-03-25,5.857550,5.857550,5.857550,5.857550,5.857550,0
2013-03-26,5.849650,5.849650,5.849650,5.849650,5.849650,0
2013-03-27,5.875100,5.875100,5.875100,5.875100,5.875100,15
2013-03-28,5.859250,5.859250,5.859250,5.859250,5.859250,0
2013-03-29,null,null,null,null,null,null
2013-04-01,5.834650,5.834650,5.834650,5.834650,5.834650,0
2013-04-02,5.841100,5.841100,5.841100,5.841100,5.841100,0
2013-04-03,5.825450,5.825450,5.825450,5.825450,5.825450,0
2013-04-04,5.795400,5.795400,5.795400,5.795400,5.795400,51
2013-04-05,5.738550,5.738550,5.738550,5.738550,5.738550,0
2013-04-08,5.752400,5.752400,5.752400,5.752400,5.752400,0
2013-04-09,5.723750,5.723750,5.723750,5.723750,5.723750,0
2013-04-10,5.761700,5.761700,5.761700,5.761700,5.761700,0
2013-04-11,5.714600,5.714600,5.714600,5.714600,5.714600,277
2013-04-12,5.739200,5.739200,5.739200,5.739200,5.739200,0
2013-04-15,5.768000,5.768000,5.768000,5.768000,5.768000,0
2013-04-16,5.732300,5.732300,5.732300,5.732300,5.732300,0
2013-04-17,5.819350,5.819350,5.819350,5.819350,5.819350,0
2013-04-18,5.837350,5.837350,5.837350,5.837350,5.837350,5
2013-04-19,5.833300,5.833300,5.833300,5.833300,5.833300,0
2013-04-22,5.861650,5.861650,5.861650,5.861650,5.861650,0
2013-04-23,5.928750,5.928750,5.928750,5.928750,5.928750,0
2013-04-24,5.909800,5.909800,5.909800,5.909800,5.909800,0
2013-04-25,5.882000,5.882000,5.882000,5.882000,5.882000,105
2013-04-26,5.862700,5.862700,5.862700,5.862700,5.862700,0
2013-04-29,5.824450,5.824450,5.824450,5.824450,5.824450,0
2013-04-30,5.778350,5.778350,5.778350,5.778350,5.778350,0
2013-05-01,5.762350,5.762350,5.762350,5.762350,5.762350,0
2013-05-02,5.811600,5.811600,5.811600,5.811600,5.811600,198
2013-05-03,5.813300,5.813300,5.813300,5.813300,5.813300,0
2013-05-06,5.844900,5.844900,5.844900,5.844900,5.844900,0
2013-05-07,5.850700,5.850700,5.850700,5.850700,5.850700,0
2013-05-08,5.754400,5.754400,5.754400,5.754400,5.754400,0
2013-05-09,5.802800,5.802800,5.802800,5.802800,5.802800,175
2013-05-10,5.804500,5.804500,5.804500,5.804500,5.804500,0
2013-05-13,5.808550,5.808550,5.808550,5.808550,5.808550,0
2013-05-14,5.839100,5.839100,5.839100,5.839100,5.839100,0
2013-05-15,5.857550,5.857550,5.857550,5.857550,5.857550,0
2013-05-16,5.825450,5.825450,5.825450,5.825450,5.825450,68
2013-05-17,5.864050,5.864050,5.864050,5.864050,5.864050,0
2013-05-20,5.832950,5.832950,5.832950,5.832950,5.832950,0
2013-05-21,5.796750,5.796750,5.796750,5.796750,5.796750,0
2013-05-22,5.830200,5.830200,5.830200,5.830200,5.830200,0
2013-05-23,5.832950,5.832950,5.832950,5.832950,5.832950,27
2013-05-24,5.837700,5.837700,5.837700,5.837700,5.837700,0
2013-05-28,5.887200,5.887200,5.887200,5.887200,5.887200,0
2013-05-29,5.900050,5.900050,5.900050,5.900050,5.900050,0
2013-05-30,5.828850,5.828850,5.828850,5.828850,5.828850,57
2013-05-31,5.879250,5.879250,5.879250,5.879250,5.879250,0
2013-06-03,5.809900,5.809900,5.809900,5.809900,5.809900,0
2013-06-04,5.812950,5.812950,5.812950,5.812950,5.812950,0
2013-06-05,5.819700,5.819700,5.819700,5.819700,5.819700,0
2013-06-06,5.746800,5.746800,5.746800,5.746800,5.746800,88
2013-06-07,5.777000,5.777000,5.777000,5.777000,5.777000,0
2013-06-10,5.757700,5.757700,5.757700,5.757700,5.757700,0
2013-06-11,5.779350,5.779350,5.779350,5.779350,5.779350,0
2013-06-12,5.758700,5.758700,5.758700,5.758700,5.758700,0
2013-06-13,5.754750,5.754750,5.754750,5.754750,5.754750,35
2013-06-14,5.717900,5.717900,5.717900,5.717900,5.717900,35
2013-06-17,5.725100,5.725100,5.725100,5.725100,5.725100,0
2013-06-18,5.746800,5.746800,5.746800,5.746800,5.746800,0
2013-06-19,5.796100,5.796100,5.796100,5.796100,5.796100,0
2013-06-20,6.024100,6.024100,6.024100,6.024100,6.024100,191
2013-06-21,6.094600,6.094600,6.094600,6.094600,6.094600,0
2013-06-24,6.145900,6.145900,6.145900,6.145900,6.145900,0
2013-06-25,6.126300,6.126300,6.126300,6.126300,6.126300,0
2013-06-26,6.132700,6.132700,6.132700,6.132700,6.132700,0
2013-06-27,6.053650,6.053650,6.053650,6.053650,6.053650,88
2013-06-28,6.089000,6.089000,6.089000,6.089000,6.089000,0
2013-07-01,6.113950,6.113950,6.113950,6.113950,6.113950,0
2013-07-02,6.139850,6.139850,6.139850,6.139850,6.139850,63
2013-07-03,6.119200,6.119200,6.119200,6.119200,6.119200,0
2013-07-05,6.262550,6.262550,6.262550,6.262550,6.262550,0
2013-07-08,6.159150,6.159150,6.159150,6.159150,6.159150,0
2013-07-09,6.195800,6.195800,6.195800,6.195800,6.195800,0
2013-07-10,6.139500,6.139500,6.139500,6.139500,6.139500,0
2013-07-11,6.076450,6.076450,6.076450,6.076450,6.076450,61
2013-07-12,6.079050,6.079050,6.079050,6.079050,6.079050,0
2013-07-15,6.080900,6.080900,6.080900,6.080900,6.080900,0
2013-07-16,6.000600,6.000600,6.000600,6.000600,6.000600,0
2013-07-17,6.002750,6.002750,6.002750,6.002750,6.002750,0
2013-07-18,5.998100,5.998100,5.998100,5.998100,5.998100,54
2013-07-19,5.982650,5.982650,5.982650,5.982650,5.982650,0
2013-07-22,5.950950,5.950950,5.950950,5.950950,5.950950,0
2013-07-23,5.881650,5.881650,5.881650,5.881650,5.881650,0
2013-07-24,5.942500,5.942500,5.942500,5.942500,5.942500,0
2013-07-25,5.941050,5.941050,5.941050,5.941050,5.941050,49
2013-07-26,5.918200,5.918200,5.918200,5.918200,5.918200,0
2013-07-29,5.947800,5.947800,5.947800,5.947800,5.947800,0
2013-07-30,5.947400,5.947400,5.947400,5.947400,5.947400,0
2013-07-31,5.893450,5.893450,5.893450,5.893450,5.893450,0
2013-08-01,5.956300,5.956300,5.956300,5.956300,5.956300,133
2013-08-02,5.946700,5.946700,5.946700,5.946700,5.946700,0
2013-08-05,5.932250,5.932250,5.932250,5.932250,5.932250,0
2013-08-06,5.926650,5.926650,5.926650,5.926650,5.926650,0
2013-08-07,5.922400,5.922400,5.922400,5.922400,5.922400,0
2013-08-08,5.918200,5.918200,5.918200,5.918200,5.918200,26
2013-08-09,5.866800,5.866800,5.866800,5.866800,5.866800,0
2013-08-12,5.874050,5.874050,5.874050,5.874050,5.874050,0
2013-08-13,5.894850,5.894850,5.894850,5.894850,5.894850,0
2013-08-14,5.892050,5.892050,5.892050,5.892050,5.892050,0
2013-08-15,5.919600,5.919600,5.919600,5.919600,5.919600,536
2013-08-16,5.914000,5.914000,5.914000,5.914000,5.914000,0
2013-08-19,5.921700,5.921700,5.921700,5.921700,5.921700,0
2013-08-20,5.951650,5.951650,5.951650,5.951650,5.951650,0
2013-08-21,6.059500,6.059500,6.059500,6.059500,6.059500,0
