Date,AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,CADUSD,CHFUSD,CNYUSD,CZKUSD,DKKUSD,HKDUSD,HUFUSD,IDRUSD,ILSUSD,INRUSD,KRWUSD,MXNUSD,MYRUSD,NOKUSD,PHPUSD,RUBUSD,SEKUSD,SGDUSD,THBUSD,TRYUSD,ZARUSD
2006-05-31,-0.01188908208051137,-0.003813699601987325,-0.00538597983517497,-0.0033826173046147545,-0.00612055728569727,-0.0015454242688713038,-0.004856597047597361,0.0009978017433889264,-0.0048006130096540645,-0.004064351552757195,0.00018047902969975382,-0.00921803492652895,-0.009341629596191225,-0.0016624431188170252,-0.0017345627701490507,-0.00016002836124862085,0.0011516578740704553,-0.006625080737680644,-0.0011841724133279108,-0.0018993309412786985,-0.0024468919431699376,-0.004368768517746258,-0.00012667543950023452,0.002150162880746098,-0.015732107714425403,-0.004503505085626136
2006-06-01,-0.006527937608066414,-0.0003971617454551768,-0.002784860820716273,0.0004444701574151111,-0.011564485123280677,-0.0014522176134528497,-0.0019687631075391288,0.00044932985441104023,0.002181251857573674,-0.00034374098607359294,0.0003741105460934868,0.003520275600361167,-0.005711339774096658,0.001285381790693041,0.0008669466528359315,0.007561753596821319,0.005421501274912366,-0.0019240735046768265,0.0016779394098447309,-0.0019029452651895262,-0.003105578980278967,0.0017036389632880677,-0.001139131230727508,-0.0008395697668333035,0.021467283649283297,0.018728077192382786
2006-06-02,0.004272045296252969,0.008323138408432323,0.00843434773904217,0.006690176771980028,0.003966092829970458,0.0012706427023407019,0.010131378895146315,-0.0003244899727028461,0.008130932891683429,0.007398066974299011,0.00037397063973143574,0.007670019229317759,0.008173709012181618,-0.0012189497765211499,0.011470504504349943,-0.006152272156771943,-0.00710418812229241,0.001126470677104141,0.009844507935302893,-0.0019065733710550425,0.01225641791647103,0.010647414929230825,0.005009363232424846,0.0007346350515500255,-0.03531671469188696,-0.0039942694129959655
2006-06-05,-0.003748411280235453,-0.0013167028155889882,-0.00576172120758589,-0.0054446805678587396,0.0028425992437637326,-0.0038975788398866174,-0.0002482766201110931,0.0006558270586269899,-0.006537299721559808,-0.0008996383367916305,-0.0007738395522469688,-0.00791489815427937,-0.005564094310956946,0.00749250139774249,-0.001884404291457642,-0.0013881197536793621,-0.0021214688792259295,-0.001051151713036047,-0.0001662445219738906,0.0003165009409702435,0.0018702509678676371,0.0027499020336132496,-0.0031733939628135754,0.0007876797051080686,-0.03531671469188696,-0.00647179403669762
2006-06-06,-0.009235816898082727,-0.006147837742567053,-0.005617202057299764,-0.007758757896593416,-0.007311232637463749,-0.00703147521737435,-0.006311786653900059,0.0006553972313727563,-0.0009564325329241008,-0.005759341873453394,-0.0003480724715503314,-0.004153569878593721,-0.004474109281005667,0.003935441740511969,-0.0037145933941857834,-0.00018142955861577548,0.004424802971660924,-0.003228774103176235,-0.009398346001663116,0.00031640079981931635,-0.003736939482484658,-0.009202049876714469,-0.0029738796721641148,-0.00401085511139998,0.014937563582118174,-0.014935071721445814
2006-06-07,0.0013354293623504265,-0.0015629732493833426,-0.0019891026596335903,-0.0018972879505456675,0.004027261887451894,0.0010785195564136235,-0.0035713156211351627,-0.0005622148529558224,-0.0010919591961804365,-0.0016149076666460704,-0.00018041157976655953,0.0034682725341319554,-0.0017434162423963784,-0.0008734033034734079,0.0026206377628468225,0.0007684683317261687,-0.004424802971660924,-0.005406396493316423,-0.004584219786585075,0.0003163007220163827,-0.0014909028345346798,-0.0017386264233685278,-0.0020196516351806415,-0.0012288939094031726,0.009006132993986282,0.012417888007632882
2006-06-08,0.0002969392044220309,-0.012025286727839979,-0.007622627288684347,-0.004442080158677086,-0.006536052495095701,-0.00850690304688162,-0.009786478429467643,-0.0001873347316867502,-0.013729198139873944,-0.011758134247277896,-5.14875256225622e-05,-0.019096215468461075,-0.012183052606701494,-0.0001790927664759856,-0.0006557827319357834,0.019677503309921462,-0.0062497540747341596,-0.003251665684214089,-0.01508240878742817,-0.004246262145501056,-0.005126519830188414,-0.014033890318201347,-0.0035246610948240775,-0.0049783913771483945,-0.0032258061476964084,-0.009353786897072336
2006-06-09,0.010601172180513485,-0.0006322032824184753,-0.0013077422641174508,-0.0002194600358071952,0.012036611285192345,0.013103794196744303,0.0010555620017790035,0.000911994288399498,-0.0004484407607123764,-0.00045793968063811974,0.0006573101465465747,0.0004802213946577538,0.0101546543453086,0.0009853005456372799,-0.002182980347015917,-0.024576850217081336,0.0054553831653034734,8.189144392822811e-05,0.004710147105948748,-0.0042643698049023016,-0.001146652886426125,0.0010968229879695368,-0.0010675649967946121,0.0050045074921882815,0.011531595280205531,0.010476705941720343
2006-06-12,-0.010898111384935516,-0.0043516862616823915,0.0005892328790459977,-0.0036786593621780384,-0.01478907640714755,0.007071637021092203,-0.0021910912582287223,-0.0005997105292618876,-0.00710317682696715,-0.004112289100144162,-0.0003930235649827196,-0.022464297277949186,-0.0017049394081478653,0.0007619563388310269,0.0008726203737450255,-0.007388601812700735,-0.006858381841540417,-0.0026157783299867177,-0.0031587827511119215,0.004340849467256103,-0.0011479692087776883,-0.007135250055601672,-0.0017558089606031224,-0.003287059420994165,-0.0157096541750677,-0.015770067779506514
2006-06-13,-0.0064380561407998416,-0.003191786510807454,-0.004355539715152679,-0.0074906773357126255,-0.006103209084376726,-0.012926723640903637,-0.004125728229725817,-0.000873958464494784,-0.0052391021030699925,-0.0030689220392792205,-0.00039317809324046493,-0.008976699828268764,-0.012442852208382149,-0.005254865218155214,-0.0026154970027767455,-0.004818645209770267,-0.00454626128593727,-0.004398548316891793,-0.008246525310402708,-0.0008486177865134614,-0.0014776846419271017,-0.005284355450539957,-0.0010645567141255863,-0.0020813853609826793,-0.01578239655711622,-0.0021949037306698838
2006-06-14,0.00022130319229479722,0.005018502294382998,0.006051440877792413,0.003302851375736715,0.004355681728296923,-8.982585192993109e-05,0.006641891702179853,0.0028118320149803644,0.00515012363189582,0.0042687203205944435,6.444367921032423e-05,0.002656573313275068,0.004162128756936667,0.004761718072251453,0.0014178684981089873,0.006180035126131855,0.003670354333009218,0.003500980829076905,0.0006579201552581182,-0.0008493385503571815,0.0022172760381864443,0.00403204517584399,0.0026948270855877143,0.0022376814325610894,-0.005792068631545799,-0.004331395766562052
2006-06-15,0.006513692152927075,0.002449052811487107,0.0027526840709313216,0.0012631795785598143,0.0009357877863498953,0.002067716886664586,0.006641891702179853,-5.0066499241996354e-05,0.0009797087938205884,0.0029293909054766143,2.5741772364362703e-05,-0.005398894519537123,0.011298293265646464,0.0035919380829179115,0.001415860993073892,0.0012046693708516187,0.0035345502803640905,0.009396405147808151,0.005230145833327482,-0.0008500605395869165,-0.000184931498436125,0.000693983650553065,0.002073104865615405,0.0005992784882473678,-0.0008157232388232294,-0.004502319578090885
2006-06-16,-0.004297787636847128,0.0003918807193921403,-0.0008136596242130922,-0.00369792906152,-0.010616878386382478,-0.012609221040349256,-0.0027592682971465388,0.00032544721452021363,-0.002269770834194329,0.001018008843213014,0.0015860245294962994,-0.0029200033194829444,0.010035018451613809,0.0031534972460607325,-0.0008509290376461642,0.0022017295361758116,-2.6393549016123785e-05,0.0024454728003986403,-0.0020792341204498577,-0.0008507837573308308,0.00452287197585477,0.002344154679544852,-0.0033274005736247947,0.0034464777075320363,0.004274351524457487,0.0031114439586179543
2006-06-19,-0.003985032143814182,-0.005145792011592987,-0.0041138087157780445,-0.0020822619862972402,-0.0019127625989711627,0.004363989508711752,-0.0050121974024349425,-0.0011760751638227873,-0.007396442310467766,-0.005636856323197215,-0.0021270152780399343,-0.014655752038183145,-0.005110587757853224,-0.0028611216299061493,0.0006326965492400305,-0.0073798633290849125,-0.002194008428981764,-0.008546807702229042,-0.004850870468314117,-0.0003763729302144192,-0.0023511494425862978,-0.006975338751163518,-0.000877079310612594,-0.0050350866350949985,-0.0053400347745466425,-0.020992443749836776
2006-06-20,0.0014392556576889315,0.0007172703794376123,0.001344847896523338,0.004168757919821076,0.005625236127938138,0.00250222462814087,0.0017756319426098233,0.0006003927035975742,0.000882944494339899,0.0008612887653363099,5.151909328526827e-05,-0.0009117989621261202,0.0007945022292439319,0.0009452819034627691,-0.0008726203737450255,0.00515696635173768,-0.002626571885261164,0.002375950449980735,-0.005289812065425004,-0.00037651464013510605,-0.0023566903764096203,0.00708452121084302,0.0025079632378517958,0.001927520751381362,-0.01492568064696903,-0.012486176382304759
2006-06-21,0.0014371871775559764,0.005693824497079364,0.0009220731273228422,0.000565917288907869,-0.0040829545909849,0.00898800832534781,0.003479670284517622,0.00023770409460599495,0.011862333255896473,0.005437833528362246,-9.014132114382178e-05,0.0029662519704158896,0.005784213263554605,-0.0025861333212138238,0.00043621500358570486,0.004482574376096338,0.006403245624680309,-0.0027304491540380837,-0.00028687133720972646,-0.00037665645680684534,0.0025921733409881575,0.006983954191810193,0.002262587384198156,0.0012523243855642185,-0.018349121275146152,-0.0058265200346283574
2006-06-22,-0.006772279747905674,-0.006021041340822014,-0.009091705412553552,-0.010783254043228219,-0.013612271540026866,-0.009166976914278396,-0.007027786888528786,0.0005633408516829697,-0.010669128648089554,-0.006180956414747474,5.151710349027283e-05,-0.008781801045054216,-0.006181543282398394,0.0006065515897277773,-0.0017436364012355376,-0.002439788881453353,-0.006840337663271079,0.003414179009380902,-0.007144940903772046,-0.0003767983803513175,-0.0028510144410112126,-0.007965972425023837,-0.005396597170612527,-0.0011219201376828636,-0.013305016882756093,-0.030709382544975128
2006-06-23,-0.002198361176008634,-0.00485860623909018,-0.0043238875253006626,-0.0039549387780040135,-0.0010348340851177862,-0.0020555206427577827,-0.0037761226134334913,-0.00041313571576351293,-0.0046321708218677315,-0.0061765088113914235,-3.8622725880621545e-05,-0.011664943201297184,-0.004904994644244098,0.00038209565621238895,-0.0005443101742241829,0.00025429968384571566,0.004467278018672527,-0.007088560525770227,0.00023736416935604687,-0.00037694041088975894,-0.0022158839281862797,-0.008105897501966997,-0.00043797712851451065,2.6062994657571892e-05,-0.015959552905475682,-0.007379948507363121
2006-06-26,0.0012451222763705805,0.00518582308283283,0.0016398216640348684,0.0027495660431560154,-0.005823537477456842,-0.002852756674146542,0.003937153997723597,-0.00027532901812366006,0.007377491163869987,0.0068013779796147755,6.441297598858142e-05,0.004667700931629604,0.006462920232658931,-0.004911302739136758,-0.006702959362999916,0.002312941553548775,-0.007434331659351923,0.0014137369062514615,0.004393093423784578,-0.001623974878542711,0.0025856875192977746,0.010562786213919706,0.00012513805846520176,-0.0026043319090152117,0.0223190482142126,0.010713934959036386
2006-06-27,-0.0015378912552765356,-0.0015975103582965555,-0.0014212677593130607,-0.0008601066822100378,-0.004586309956135071,0.00044518390099403116,-0.0016892501718916153,0.0004380319450225656,-0.0017277469686067803,-0.002041938980126279,0.00012877698634872203,0.002341977454412003,0.011354542102926857,-0.0005144677638495576,-0.00012963884631345124,-0.00779802726681833,0.0039289418073562565,-0.0037202548143224767,-0.0018737599284766038,-0.0016266164633980118,-0.0007393999843579024,-0.007624030202129761,0.0010641569061413114,0.001744114578271283,0.019877226467466036,0.0034275849964418015
2006-06-28,-0.0037252740683099694,-0.0018334038348103154,-0.001655729969244235,-0.0006874909647516247,-0.010838745508728098,-0.00044518390099403116,-0.0020073531816866275,0.00015651524905591074,-0.0018574154899613227,-0.001970469780197659,5.1527721725896924e-05,-0.006472234404406585,-0.00499024684961924,0.0008053060608745888,-0.0008643240940506836,0.0003162260026332575,0.007199309383631114,0.0027956647220530595,0.0019532675271218825,-0.001629266655949202,-0.0007758348629067768,0.004240510351596116,-0.0010015820040937262,-0.00026047470444501286,0.018152525128428076,0.013313915453554648
2006-06-29,0.014097273279699507,0.009365370117246558,0.005706229611089908,0.010796949124083355,0.015485559872588261,0.01254154137232065,0.00805351057725126,0.000156490755865768,0.007939931783510712,0.009415663843115096,-9.01564177606673e-05,-0.005361689804695757,-0.0027016820885528148,0.004373184188666723,0.005388782944544257,0.01070546601911282,0.004105712366170522,0.008406879840680004,0.005978718436269181,0.0045240373156083535,0.0009975622044002819,0.0073272191581594814,0.004514965195224152,0.0020599103893799153,0.00344447444049073,-0.005316397881561796
2006-06-30,0.0045206548668048074,0.009351681974279408,0.011270630472291598,0.005748123102649494,0.008443482550873682,-0.004856072900339167,0.01105801249265187,0.0004383611193481407,0.010025551426120938,0.009882389189602048,0.00023179456202182536,0.01680638765703435,0.011178151011380422,0.0074447049462778025,0.005359899539798985,0.00206949114685262,0.005723034713885244,-0.006693044236299794,0.005178492095412102,0.004503662543609899,0.007383715816288827,0.013147916161380557,0.005546135072219127,0.006021578983840037,0.010088378607716997,0.015275343032602251
2006-07-03,0.0007063542634703213,0.0014070854312625836,-0.00358066412646596,-0.002268397185615889,-0.005111052979926478,0.002784818189158808,-0.0009806979054538256,-0.0009641409366927256,0.0034245160716896983,0.00041173508550218507,-0.0006181222508034878,0.008007661422809953,0.012408878271241264,0.004470839257257886,-0.0010354075002054763,0.0040339454772251315,0.014430028992832966,0.004065093182397561,-0.0016221465843633265,-0.0009441835680679134,-0.000297934450020243,0.0018088990493194679,-0.0010738362595555384,0.001603154640415827,0.023726628485012335,0.015412370290066812
2006-07-04,0.0007058556792811643,-0.0008573045908928656,0.0014012661662469172,-0.003001970637225071,0.003465437583902331,0.0026122649494476347,0.0002451086736186825,0.0009892300838103552,-0.002524445934898978,-0.0007032748291566637,9.012159299848221e-05,0.0045785528600390535,0.009548201773153409,0.0037600444828400637,-0.001036480680171703,-0.0002787351957156403,0.002123720461169487,0.004493554591268545,0.000626076771611972,0.007997179050036607,0.000297934450020243,0.002551936774379593,0.0004420149419117614,0.004745600884231482,0.023726628485012335,0.0025013303482048777
2006-07-05,-0.0025999901833747563,-0.00439016330807529,-0.00504246181365875,-0.004118584894891697,-0.007342045697473654,-0.0030619333024961976,-0.005946353482850691,0.00028415070157405964,-0.007803420338562628,-0.0042777683749022355,-0.0004247527812433205,-0.014939921392831401,-0.006227778135851736,-0.003646265198584242,-0.0010887150953355906,-0.008251388274947757,-0.011459795631689751,-0.0017011679161884619,-0.0007224144662962839,-0.0032672487075267043,-0.0019346701145552814,-0.006984860073520727,-0.002460213237539144,-0.007634653665808511,-0.030043838151295854,-0.03821561529943929
2006-07-06,0.00513225334507017,0.0032907657397010515,0.0009734201021521782,0.0026859218912091976,0.0005441785426241186,-0.0003595677230952693,0.002195188633366707,0.0002840699828889903,0.004701656039713509,0.0035406706168219504,2.5713281994743653e-05,0.008490187776294178,0.0030627895305457287,0.002779080760479946,0.0018002886971681953,0.0061420643512466455,0.014222953874855282,-0.0031476799192333704,0.0012364133648288256,0.0047751022293773815,0.0013761601860244888,0.005938175933107193,0.003092034555182921,0.0008133924451261265,0.01971448086939176,0.02059715782931093
2006-07-07,0.008387016351955101,0.0037504513158325425,0.007543615982106067,0.01134300460751092,0.01039743131770332,0.0009892029532859586,0.003914604015073014,0.0002839893100494706,0.0035971226331259487,0.0016806365186476935,0.0007209774221683674,0.005119824518059701,0.0030534374868906866,0.0025581191222388,0.0017970534812250527,-0.0020302232966153966,0.0037263767113056012,0.0033944494378543855,0.0007553552908492467,0.0047524089478998555,0.0012290627760340733,0.0049359004519673455,0.005386395077087602,0.010687072365463735,0.005538750766947542,0.009593543414093908
2006-07-10,-0.006147414528027861,-0.006174904189814312,-0.004488795923739963,-0.002979143537226392,0.01039743131770332,-0.008965491582182988,-0.004809485999016566,-0.0004637855401115054,-0.005480438546663802,-0.004623524938418555,-0.0005793891072944923,-0.0033399511517169245,0.0016745747703321712,-0.0012798775575768584,-0.004684873262104539,0.003614479853060182,9.109906160809089e-05,0.0009052992934435178,-0.00802301503264169,0.0034522532806664508,-0.0024936995165845133,-0.009069921987337581,-0.0007622459159840611,-0.0033635442528345827,0.006089291257826646,-0.0044196367364766065
2006-07-11,0.007050200331033318,0.0017603495376865563,0.0010695285323546466,-0.004389084738474658,0.009457211307905389,-0.009046599340618341,0.0027687055050008846,-0.0002882407992177427,0.0036353643805875357,0.0022063335746402846,-0.0003474601295008206,0.011392450775774776,0.0005588153260820405,0.0016687205712833109,-0.0030388430282601853,0.0022522511402378598,0.003375118563741175,0.00041181242486998393,0.0033870783305323116,-0.0007682142832536876,0.001339110376509911,0.003241788328830486,-0.002219747004545247,0.0014817497206003338,-0.0006495144898627792,-0.0033442586768495097
2006-07-12,0.00015060943399403115,-0.004356947792424404,-0.005428169266788907,-0.004408433759006236,0.003213680818487219,-0.0012364161891868786,-0.005327019513865633,-0.0005636339216490427,-0.006520674612219501,-0.004356679179414735,-0.0003859797861256453,-0.007869195534825124,-0.007240354659563408,-0.01795758267328318,0.0026041449630760383,-0.005364873978254359,-0.008552491505653848,-0.002550285513003514,-0.0017269319797070803,-0.0003838859474636358,-0.0017479925099528337,-0.0066669231630442916,-0.002846696399406101,-0.0030405649116374,-0.00550429120828877,-0.007899767084573739
2006-07-13,0.0010544223401459663,-0.0011815400033073908,0.005059248137185279,-0.00026013436698679726,-0.0004950598141058027,0.0014132020375081794,0.003371792345501584,0.0004509056142238954,-0.0032110855840925545,-0.0015501566906865882,-0.00014148451376838622,-0.017448626548599577,0.0005550929923270331,-0.0178836360352308,-0.004336536702667537,-0.003071057714232772,0.0011330759284233771,-5.4782601072833614e-05,0.005077434747927656,-0.004404019383444258,-0.0003715209239731898,-0.0024196074544846624,-0.001073361667728645,-2.6384304924853552e-05,-0.019695057136804306,-0.00829532025148394
2006-07-14,0.0012065044241166833,-0.004181207807113813,-0.004288266838814003,-0.006395279224216566,0.004215950172753891,0.002477866581772681,-0.006004494385994236,-0.00032568771805241425,0.000200364504386652,-0.0033306597217124256,0.0005917678440603424,0.00018016616648441897,-0.007743401522995796,-0.0009928826348590825,-0.0023123059689642567,0.028433997532650856,0.00413540437489246,-0.004862891381895773,-0.004326228616042371,0.0011470346106325913,-0.0024114213852097777,-0.0047805008665560145,-0.0022691477496001866,-0.0010554053510380967,0.0014574181099574202,0.005852475095069032
2006-07-17,-0.008788864372329064,-0.010014298138597555,-0.009249834614813213,-0.008577859282714151,-0.0001863205599765827,-0.005919040901268088,-0.009741332462033375,-0.00021908794552327748,-0.012084820333443602,-0.010748743111150594,-0.00036024288317859643,-0.00655618424133575,-0.030462423948199202,-0.006440161538648459,-0.005446366540173386,-0.03176097931591659,0.00010927029947760403,-0.00600487393513327,-0.011540773081440303,-0.0022507153344539788,-0.0006297419633312096,-0.013351886316187667,-0.0032686108720803575,-0.006177886722757986,0.0003807118714992397,-0.00834432608728708
2006-07-18,-0.0011959363517815014,-0.0012760432902733931,0.003280656446372432,-0.0021330091205342683,0.005044382360213484,-0.005919040901268088,-0.003678475775146517,-0.0002191359555698824,-0.00026399115506015036,-0.0012580066203793372,0.00010293082340062654,0.0008059494203580542,0.015554834073418178,0.02736366282652347,0.0004294708478207454,-0.006568243480896463,0.006653014995287254,0.002957182930312996,-0.003187570200014811,-0.002255792483335739,-0.0015171557008422099,-0.004924295440739801,-6.276338508853785e-05,0.000943922127749186,0.00038056698512833886,0.015297724811053737
2006-07-19,0.0047923406773480726,0.007731113288475616,0.009446231780069536,0.00427050916918148,0.0019998832620251594,0.0009694323875805988,0.004239533735170414,-0.0006882327512656161,0.009680269369755301,0.007926476582298392,-0.00024442807617042206,0.018262909375165393,0.00773778370946232,-0.000900334710774775,-0.005141353703212115,0.004871779467768178,0.0038309453088589684,-0.0003803091119509716,0.0036459652772753426,-0.002260892590013608,0.003222042036062689,0.011059289778489356,0.0039612059641240815,0.0010497927586063938,0.010147133236208583,0.011820543505802972
2006-07-20,0.002410519789603882,0.00268712181832112,0.0034521776489189193,-0.0011120757261711134,-0.004805441300490432,0.0009702678924344982,0.0032919578698785146,0.001376999224659503,0.0023790924303956906,0.002639272784687785,-2.5696745956427236e-05,0.007325998120575328,-0.0016397389187776668,0.0035608878140367395,0.0008550859129639043,0.0058116253803888185,0.0008564026275919012,0.00043466004857717344,0.007204687528792553,0.006087188510099928,0.0019307909409436164,0.0030611437629162186,0.00044109580268719695,0.0030245713232126548,0.010045202363626937,0.010223834772183471
2006-07-21,0.0024047231540524905,0.005764638591495397,0.005079929217302603,0.007207835648134875,0.004805441300490432,-0.0036118305925873645,0.006130988726995634,0.0012785351169246617,0.006768057616742595,0.005129175329922742,0.0004116566674725597,-0.001561263719902506,0.004422445235956474,-0.007871011615406598,0.003749519458959405,0.003116213223593789,-0.00046052173278798847,0.00236670735269473,0.006134624270078826,0.006050358722964333,0.0015249995063029154,0.004224497441997155,6.300670595188462e-05,0.0021886222554159396,0.0008421451775950661,-0.008659890490317457
2006-07-24,-0.0008292873210105633,-0.006471766981749838,-0.004857945263819663,-0.005410731762580667,-0.004556460424065656,-0.004124393166942103,-0.0068475495908695005,-0.0006019058900066376,-0.006389496953863816,-0.006128152093680894,-0.0006817085418844293,0.0065368650897497105,-0.004826522421796042,0.004692739450704142,-0.0056297279694574875,-0.006477704528141004,-0.0012882986456967949,-0.006352973814266916,-0.009267262650666463,-0.0010571392078531083,-0.0024166024946130626,-0.007503908301013329,6.300273635700959e-05,-0.0016616703843399527,0.0058498338214496015,0.0046493032434407056
2006-07-25,-7.538072311241706e-05,-0.003176202001812206,-0.004705648444999544,-0.003420241862095885,0.005244797725269312,0.0014020753238074557,-0.006894762001340704,-1.2552042411684283e-05,-0.0016910736658242165,-0.003362197199093364,0.00012857827548273804,0.0002309663102879611,-7.644596018074878e-05,0.005619695153639581,0.002735944570975146,-0.003360759344693598,-0.00027587324667477375,0.003090015345086794,-0.00351846869419159,0.002982038217073324,-0.0014471349813440781,-0.002697501199638852,-0.0009450969138566356,-0.0009482733560441936,0.0039190395624722485,-0.0006573563344707267
