AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,CADUSD,CHFUSD,CNYUSD,CZKUSD,DKKUSD,HKDUSD,HUFUSD,IDRUSD,ILSUSD,INRUSD,KRWUSD,MXNUSD,MYRUSD,NOKUSD,PHPUSD,RUBUSD,SEKUSD,SGDUSD,THBUSD,TRYUSD,ZARUSD
0.0,-0.053689734879552906,0.11477003696243433,0.018099477787330173,0.4337657304375796,0.20405491137132697,-0.04964592922785809,0.01234987426224186,0.01983426536818293,0.027233220046490262,0.05254861444673957,0.07701865379559726,0.06240848158450159,-0.009325364618646715,-0.003663737055264464,0.05260657301682689,0.003511924389613192,0.028831425500807403,0.0583072983964611,-0.0062091093274200745,0.08661289610360344,0.08624369033665522,0.19946506852537688,0.025488045519567567,0.044596052463504926,0.15930586629223537
-0.053689734879552906,0.0,0.09536425289120885,0.012070400244810424,0.10401482946545151,-0.07828162777570082,0.19783765571122378,-0.007070124006762896,0.33756876588813706,1.3364548911556147,0.07864839353739443,0.10466351931240228,0.011389948799029546,0.030436776061161915,-0.058184006288791175,0.082608814833785,-0.023481229001860462,0.027460838152397412,-0.02558772871461749,-0.0469854898106687,0.07104542152625024,0.12433708383564421,-0.05121442697147138,0.08459269008869874,0.04359392011941155,0.01980857672330805
0.11477003696243433,0.09536425289120885,0.0,0.06680842087535223,0.029220493375834763,0.09366183791899249,0.07498475494084679,-0.007791700732444834,0.09085880467472673,0.057118056581840194,0.022911981280377546,0.06348908701482507,-0.006181082831133514,0.022671175310340366,0.0177621929445785,0.014310624133157234,0.046656221610433306,0.01613468940139741,0.10990104905163182,0.0007215346079818272,0.015830218390545384,0.03086403039153438,0.09303461526179935,0.02682102969518865,-0.01973653306555643,0.012067536571409696
0.018099477787330173,0.012070400244810424,0.06680842087535223,0.0,0.06850405370872335,-0.06309029594542147,0.29257132729015467,0.012172442486874319,0.01945180248961431,0.06426237312221784,0.01639388961011622,-0.04430628593342461,-0.005911925119884479,-0.037642134543982735,-0.003336288855136501,-0.009666369633757258,-0.04357907685103787,0.0018477230538240803,-0.04434322468126922,-0.029343298729429902,-0.049808093352301436,-0.031982375547990195,0.11460859200459567,0.051678752352215925,-0.07406851251499388,-0.018739888591063243
0.4337657304375796,0.10401482946545151,0.029220493375834763,0.06850405370872335,0.0,0.1046792097905082,0.003859868267453993,0.021218850591762827,0.011790403200548338,-0.06907951153406808,0.024279120227395416,-0.022564812425930558,-0.016736399242905195,0.022733708894772546,0.03437030473745097,0.0626188002866435,0.06519699336132244,-0.01012376575358675,0.1134184437047208,0.023399161138252602,-0.0269466659571389,0.0562668075832953,0.15904754550348196,0.016249721617879007,0.028821737099912564,0.08699984316426757
0.20405491137132697,-0.07828162777570082,0.09366183791899249,-0.06309029594542147,0.1046792097905082,0.0,-0.006288556131826625,0.0022524628849772215,0.04718328241622649,0.033214056575032576,0.015261833237459681,0.03880429867444022,0.02002121044123444,0.044309318208671455,-0.008768206038903496,0.017929875999106885,0.06447295436413823,-0.032167518142990716,0.1580098845496849,0.019517715636317677,0.07986314623512775,0.02105419432384546,0.0706295276202589,0.03659988339092608,0.027702612617376287,0.08557279114638595
-0.04964592922785809,0.19783765571122378,0.07498475494084679,0.29257132729015467,0.003859868267453993,-0.006288556131826625,0.0,0.004404874711363664,0.06287585409548496,0.23219506173002194,0.010158845732068338,0.0651809776481719,0.027901616154866037,0.03890029445311189,-0.02291281384008933,-0.006814470777890043,-0.031048768686210412,0.021690412879508042,0.118072492547432,-0.02837153393620819,0.0031718246281993955,0.10444517883083032,0.08541124662446335,0.025123938167696046,0.009714912439311257,-0.04128538249536405
0.01234987426224186,-0.007070124006762896,-0.007791700732444834,0.012172442486874319,0.021218850591762827,0.0022524628849772215,0.004404874711363664,0.0,-0.0003655258182653465,0.014547362067217007,0.04515143596758228,-0.014486141987224577,0.06295003843318521,0.03709146355654647,0.033253763770897386,0.05518596353109061,0.017931141971460052,0.01758048895228344,0.05541145587330879,0.06092646302438077,0.017794773128302247,0.006941645652912539,0.08080770977818218,0.04763580997836938,-0.010847441702394253,-0.018789051471842448
0.01983426536818293,0.33756876588813706,0.09085880467472673,0.01945180248961431,0.011790403200548338,0.04718328241622649,0.06287585409548496,-0.0003655258182653465,0.0,0.246898683865851,-0.03373607685492168,0.2924422618140508,-0.03376775836974335,0.07094210022397618,0.019427008225465524,-0.0006151065427954565,0.05604004324614186,-0.0018087860490740991,0.02919437039462352,0.008750786406599164,0.01915764533179268,0.09900202952606699,0.07486660551168221,0.0006130727040294404,0.0047317939346817285,0.02144133939847298
0.027233220046490262,1.3364548911556147,0.057118056581840194,0.06426237312221784,-0.06907951153406808,0.033214056575032576,0.23219506173002194,0.014547362067217007,0.246898683865851,0.0,-0.08371295795481619,0.19669680391762506,0.0487082296421585,-0.002605140169997868,0.0035209552814093937,-0.09349225080067343,-0.006535775798716382,0.01549381899903361,0.13575848326845447,0.05535856750968857,0.0230809811001806,0.19926860264267524,0.10382322305743938,-0.04790087554848975,-0.04929393596976482,-0.03722405131680873
0.05254861444673957,0.07864839353739443,0.022911981280377546,0.01639388961011622,0.024279120227395416,0.015261833237459681,0.010158845732068338,0.04515143596758228,-0.03373607685492168,-0.08371295795481619,0.0,0.01362382032980712,-0.001727522753699349,0.03458617199028409,0.035215948396168255,0.046574981379951266,-0.019439984441181016,0.005853597807185422,-0.011360349423150756,0.04965470965065118,0.008254960639972194,0.01575841470050594,0.02502709355291896,0.0064401086610015,0.0015912999840187111,0.00031960968437692877
0.07701865379559726,0.10466351931240228,0.06348908701482507,-0.04430628593342461,-0.022564812425930558,0.03880429867444022,0.0651809776481719,-0.014486141987224577,0.2924422618140508,0.19669680391762506,0.01362382032980712,0.0,0.029692842539952354,0.06898786314761503,0.0705200230527749,-0.01589899797817635,-0.02082565914747436,-0.009138480460350606,0.06339599717637373,0.017918162641311006,0.007660739628358609,0.10074344909041577,0.04352864522748776,0.026877589731168196,0.13971301614745946,0.1219586455757294
0.06240848158450159,0.011389948799029546,-0.006181082831133514,-0.005911925119884479,-0.016736399242905195,0.02002121044123444,0.027901616154866037,0.06295003843318521,-0.03376775836974335,0.0487082296421585,-0.001727522753699349,0.029692842539952354,0.0,-0.009159973258478733,0.09399963317246553,0.10991119601576912,0.021887481421648015,0.05513478420499818,0.00033847923861831443,0.09592005925677856,0.018195259039427522,0.015606766992525759,0.050560181627164566,0.045701010861157736,0.021690409331268316,0.03217301258765614
-0.009325364618646715,0.030436776061161915,0.022671175310340366,-0.037642134543982735,0.022733708894772546,0.044309318208671455,0.03890029445311189,0.03709146355654647,0.07094210022397618,-0.002605140169997868,0.03458617199028409,0.06898786314761503,-0.009159973258478733,0.0,0.042066671263088586,0.04224468880091667,-0.026215072846403915,0.03999155983682718,0.04345461339373922,0.04113292496452816,0.03426468523778419,0.028671147286752505,0.041123144625781836,0.0013593627829306513,0.0934005667258051,0.029338788556505915
-0.003663737055264464,-0.058184006288791175,0.0177621929445785,-0.003336288855136501,0.03437030473745097,-0.008768206038903496,-0.02291281384008933,0.033253763770897386,0.019427008225465524,0.0035209552814093937,0.035215948396168255,0.0705200230527749,0.09399963317246553,0.042066671263088586,0.0,0.0913726437937751,0.014162725437415737,-0.01824024542144591,0.006950807037813042,0.12159278186133161,0.10888394244049662,0.0062290326863693405,0.06448698095547517,0.06808446401621848,0.044812310679682714,0.08468074935921782
0.05260657301682689,0.082608814833785,0.014310624133157234,-0.009666369633757258,0.0626188002866435,0.017929875999106885,-0.006814470777890043,0.05518596353109061,-0.0006151065427954565,-0.09349225080067343,0.046574981379951266,-0.01589899797817635,0.10991119601576912,0.04224468880091667,0.0913726437937751,0.0,0.0037371438267281305,0.04961516104299826,0.03933412003375232,0.11157718165500373,0.050409962141864675,0.005787926112292805,0.1545914667870891,0.16398639217265978,0.04259980481333564,0.05046324835315364
0.003511924389613192,-0.023481229001860462,0.046656221610433306,-0.04357907685103787,0.06519699336132244,0.06447295436413823,-0.031048768686210412,0.017931141971460052,0.05604004324614186,-0.006535775798716382,-0.019439984441181016,-0.02082565914747436,0.021887481421648015,-0.026215072846403915,0.014162725437415737,0.0037371438267281305,0.0,0.1150092213438919,0.028487446518120282,-0.006145326497559667,-0.0003338209361121266,-0.0020375452210815398,0.024171765524321143,0.03399983597635874,-0.008183828495318889,0.13872961501348993
0.028831425500807403,0.027460838152397412,0.01613468940139741,0.0018477230538240803,-0.01012376575358675,-0.032167518142990716,0.021690412879508042,0.01758048895228344,-0.0018087860490740991,0.01549381899903361,0.005853597807185422,-0.009138480460350606,0.05513478420499818,0.03999155983682718,-0.01824024542144591,0.04961516104299826,0.1150092213438919,0.0,0.017075105193727416,0.044732848766017595,0.042194267315293126,-0.021613555363812965,0.10248209681237484,0.05370121764144797,0.015524646418424368,-0.006608283933819688
0.0583072983964611,-0.02558772871461749,0.10990104905163182,-0.04434322468126922,0.1134184437047208,0.1580098845496849,0.118072492547432,0.05541145587330879,0.02919437039462352,0.13575848326845447,-0.011360349423150756,0.06339599717637373,0.00033847923861831443,0.04345461339373922,0.006950807037813042,0.03933412003375232,0.028487446518120282,0.017075105193727416,0.0,0.013002335130230835,0.07224209084056585,0.40232263046126077,0.026114670510430312,0.05169615712804443,-0.019672974906770942,0.1213220092042446
